dataset_id,dataset_name,dataset_category,field_count,coverage,date_coverage,value_score,pyramid_multiplier,date_updated,variant_id,variant_path,variant_evidence
model165,Time-series prediction of alpha models,Model,441,1.0,0.9507,2.0,1.4,2026-03-01,model165__fc441,reports/data_fields/all_scopes/variants/model165__fc441.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model17,Research Analyst Estimate Factors,Model,43,0.4247,0.9507,3.0,1.4,2026-03-01,model17__fc43,reports/data_fields/all_scopes/variants/model17__fc43.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model176,Non-Financial Metric Models,Model,84,0.7443,0.9507,4.0,1.4,2025-11-01,model176__fc84,reports/data_fields/all_scopes/variants/model176__fc84.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model211,Analyst estimate prediction data,Analyst,488,0.7186,1.0,1.0,1.2,2022-10-01,model211__fc488,reports/data_fields/all_scopes/variants/model211__fc488.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model219,Canadian Equity Quantitative Models,Model,1282,0.9572,1.0,4.0,1.4,2026-04-01,model219__fc1282,reports/data_fields/all_scopes/variants/model219__fc1282.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model227,Generalized Feature Transformer Dataset,Model,173,0.9433,0.9507,4.0,1.4,2026-03-01,model227__fc173,reports/data_fields/all_scopes/variants/model227__fc173.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model23,Scorings Data,Model,157,0.7637,1.0,2.0,1.4,2026-03-01,model23__fc157,reports/data_fields/all_scopes/variants/model23__fc157.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model230,Factor Ratios and its Rank Model,Model,1163,0.8202,1.0,2.0,1.4,2026-03-01,model230__fc1163,reports/data_fields/all_scopes/variants/model230__fc1163.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model237,ETF Risk Data,Model,234,0.9879,0.9507,4.0,1.4,2024-12-01,model237__fc234,reports/data_fields/all_scopes/variants/model237__fc234.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model240,Qualitative Alpha Model Data,Model,105,0.8093,1.0,4.0,1.4,2025-12-01,model240__fc105,reports/data_fields/all_scopes/variants/model240__fc105.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model243,Combined Alpha Model,Model,4,0.9006,1.0,2.0,1.4,2024-12-01,model243__fc4,reports/data_fields/all_scopes/variants/model243__fc4.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model25,Earnings Quality,Model,430,0.6952,1.0,2.0,1.4,2026-04-01,model25__fc430,reports/data_fields/all_scopes/variants/model25__fc430.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model252,Systematic Hedging for Investors to Evade Large Drawdowns,Model,3,0.8722,1.0,3.0,1.4,2025-10-01,model252__fc3,reports/data_fields/all_scopes/variants/model252__fc3.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model259,Accounting governance indicator models,Model,2,0.6216,0.9507,4.0,1.4,2024-12-01,model259__fc2,reports/data_fields/all_scopes/variants/model259__fc2.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model26,Analyst Revisions,Model,839,0.8881,1.0,2.0,1.4,2025-11-01,model26__fc839,reports/data_fields/all_scopes/variants/model26__fc839.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model262,DNN prediction of fundamentals,Model,1164,0.806,1.0,3.0,1.4,2025-11-01,model262__fc1164,reports/data_fields/all_scopes/variants/model262__fc1164.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model264,Predictive data using Deep Learning models,Model,1229,0.9855,0.9507,3.0,1.4,2026-04-01,model264__fc1229,reports/data_fields/all_scopes/variants/model264__fc1229.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model267,8-K based NLP model,Model,140,0.6224,0.9507,5.0,1.4,2026-03-01,model267__fc140,reports/data_fields/all_scopes/variants/model267__fc140.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model27,Credit Risk Model,Model,20,0.9922,1.0,2.0,1.4,2026-03-01,model27__fc20,reports/data_fields/all_scopes/variants/model27__fc20.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model28,Structural Credit Risk Model,Model,104,0.9354,1.0,2.0,1.4,2026-03-01,model28__fc104,reports/data_fields/all_scopes/variants/model28__fc104.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model30,EPS Estimate Model,Model,48,0.8985,1.0,2.0,1.4,2025-11-01,model30__fc48,reports/data_fields/all_scopes/variants/model30__fc48.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model307,Global Sales Allocation Model Data,Model,15,0.6551,1.0,6.0,1.4,2026-03-01,model307__fc15,reports/data_fields/all_scopes/variants/model307__fc15.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model31,Earnings Quality Model,Model,235,0.8967,1.0,2.0,1.4,2025-11-01,model31__fc235,reports/data_fields/all_scopes/variants/model31__fc235.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model313,Intangible Asset Factors,Model,13,0.6567,1.0,6.0,1.4,2025-11-01,model313__fc13,reports/data_fields/all_scopes/variants/model313__fc13.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model354,Comprehensive Factor Analytics Data,Model,310,1.0,,5.0,1.4,2025-07-01,model354__fc310,reports/data_fields/all_scopes/variants/model354__fc310.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model36,SmartRatios Model,Model,32,0.9355,1.0,2.0,1.4,2025-11-01,model36__fc32,reports/data_fields/all_scopes/variants/model36__fc32.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model37,Text Mining Data,Model,95,0.8705,1.0,2.0,1.4,2025-11-01,model37__fc95,reports/data_fields/all_scopes/variants/model37__fc95.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model39,Valuation Momentum Data,Model,40,0.9623,0.9507,2.0,1.4,2025-10-01,model39__fc40,reports/data_fields/all_scopes/variants/model39__fc40.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model51,Systematic Risk Metrics,Model,16,0.9626,0.9507,1.0,1.4,2022-05-01,model51__fc16,reports/data_fields/all_scopes/variants/model51__fc16.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model53,Creditworthiness Risk Measure Model,Model,138,0.8044,1.0,2.0,1.4,2026-03-01,model53__fc138,reports/data_fields/all_scopes/variants/model53__fc138.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model59,Credit Analytics Data,Model,1,0.6125,0.9507,6.0,1.4,2023-07-01,model59__fc1,reports/data_fields/all_scopes/variants/model59__fc1.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model68,Risk-Alleviated Momentum Scores,Model,12,0.851,1.0,5.0,1.4,2025-11-01,model68__fc12,reports/data_fields/all_scopes/variants/model68__fc12.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
model77,Analysts' Factor Model,Model,3256,0.8277,1.0,2.0,1.4,2026-04-01,model77__fc3256,reports/data_fields/all_scopes/variants/model77__fc3256.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
multi_horizon_alpha,Multi Horizon Alpha Decomposition,Model,832,0.8961,0.9507,7.0,1.4,2026-03-01,multi_horizon_alpha__fc832,reports/data_fields/all_scopes/variants/multi_horizon_alpha__fc832.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
multi_source_model,Multi-Source Market Return Prediction,Model,62,0.972,0.6268,5.0,1.4,2026-03-01,multi_source_model__fc62,reports/data_fields/all_scopes/variants/multi_source_model__fc62.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
multifactor_return_pred,Multi Factor Market Return Predictions,Model,669,0.969,0.6268,6.0,1.4,2026-03-01,multifactor_return_pred__fc669,reports/data_fields/all_scopes/variants/multifactor_return_pred__fc669.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news104,Archive News Data,News,22,0.9748,0.9507,2.0,1.2,2025-12-01,news104__fc22,reports/data_fields/all_scopes/variants/news104__fc22.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news12,US News Data,News,875,0.8228,1.0,1.0,1.2,2026-03-01,news12__fc875,reports/data_fields/all_scopes/variants/news12__fc875.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news17,PR Edition Data,News,45,0.9306,1.0,1.0,1.2,2026-03-01,news17__fc45,reports/data_fields/all_scopes/variants/news17__fc45.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news18,Ravenpack News Data,News,121,0.7301,1.0,1.0,1.2,2026-03-01,news18__fc121,reports/data_fields/all_scopes/variants/news18__fc121.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news21,Macro Economic Event Data,News,260,0.6647,1.0,1.0,1.2,2026-03-01,news21__fc260,reports/data_fields/all_scopes/variants/news21__fc260.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news23,MnA Deals Data,News,129,0.392,1.0,4.0,1.2,2025-10-01,news23__fc129,reports/data_fields/all_scopes/variants/news23__fc129.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news29,Significant Developments Data,News,12,0.8088,1.0,4.0,1.2,2026-03-01,news29__fc12,reports/data_fields/all_scopes/variants/news29__fc12.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news3,Dow Jones News Analytics Data,News,19,0.9609,0.9507,1.0,1.2,2022-07-01,news3__fc19,reports/data_fields/all_scopes/variants/news3__fc19.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news31,News Analytics on Equities,News,60,0.9546,0.9507,1.0,1.2,2025-11-01,news31__fc60,reports/data_fields/all_scopes/variants/news31__fc60.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news36,News Analytics Data,News,29,0.9558,1.0,3.0,1.2,2025-12-01,news36__fc29,reports/data_fields/all_scopes/variants/news36__fc29.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news38,News Analytic Model Data,News,63,0.8595,1.0,3.0,1.2,2025-11-01,news38__fc63,reports/data_fields/all_scopes/variants/news38__fc63.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news42,US/AMR news data,News,9,0.7128,0.9507,2.0,1.2,2022-10-01,news42__fc9,reports/data_fields/all_scopes/variants/news42__fc9.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news46,Relevant News Analytics Data,News,91,0.9847,1.0,2.0,1.2,2025-12-01,news46__fc91,reports/data_fields/all_scopes/variants/news46__fc91.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news48,Global Media News Data,News,22,0.9777,0.9507,2.0,1.2,2023-07-01,news48__fc22,reports/data_fields/all_scopes/variants/news48__fc22.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news5,News Feed Analytics Data,News,145,0.8881,0.9507,2.0,1.2,2026-03-01,news5__fc145,reports/data_fields/all_scopes/variants/news5__fc145.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news50,Web News Analytics Data,News,83,0.9613,0.9507,2.0,1.2,2025-11-01,news50__fc83,reports/data_fields/all_scopes/variants/news50__fc83.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news51,Aggregated News Data,News,15,0.9803,0.9507,3.0,1.2,2022-12-01,news51__fc15,reports/data_fields/all_scopes/variants/news51__fc15.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news52,Conference call data,News,42,0.7112,1.0,1.0,1.2,2025-11-01,news52__fc42,reports/data_fields/all_scopes/variants/news52__fc42.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news55,Intermediate News Data,News,6,1.0,0.9507,3.0,1.2,2022-12-01,news55__fc6,reports/data_fields/all_scopes/variants/news55__fc6.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news59,Corporate Events Data,News,71,0.9039,1.0,3.0,1.2,2026-03-01,news59__fc71,reports/data_fields/all_scopes/variants/news59__fc71.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news7,Real Time News Feed Data,News,162,0.8634,1.0,1.0,1.2,2026-04-01,news7__fc162,reports/data_fields/all_scopes/variants/news7__fc162.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news73,Story by Story Sentiment,News,22,1.0,0.9507,3.0,1.2,2023-11-01,news73__fc22,reports/data_fields/all_scopes/variants/news73__fc22.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news76,Textual News Feed Data,News,6,0.9028,0.8231,3.0,1.2,2025-10-01,news76__fc6,reports/data_fields/all_scopes/variants/news76__fc6.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news82,Sentiment Analysis from DNN,News,23,0.9802,0.4157,3.0,1.2,2026-03-01,news82__fc23,reports/data_fields/all_scopes/variants/news82__fc23.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news84,Headline Sentiment Analysis using DNN,News,23,1.0,0.9507,3.0,1.2,2025-10-01,news84__fc23,reports/data_fields/all_scopes/variants/news84__fc23.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news85,News Sentiment Analysis using DNN,News,23,0.985,0.9507,3.0,1.2,2025-10-01,news85__fc23,reports/data_fields/all_scopes/variants/news85__fc23.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news87,Smart Conference call transcript data,Analyst,214,0.6564,1.0,2.0,1.2,2022-10-01,news87__fc214,reports/data_fields/all_scopes/variants/news87__fc214.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news92,Standardized Financial News Categorization,News,48,0.9549,0.9507,2.0,1.2,2023-02-01,news92__fc48,reports/data_fields/all_scopes/variants/news92__fc48.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news94,Intraday Post News Price Volume,News,54,0.5,1.0,3.0,1.2,2023-11-01,news94__fc54,reports/data_fields/all_scopes/variants/news94__fc54.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news97,Web News Sentiment Scores,News,105,0.9758,0.9266,4.0,1.2,2024-07-01,news97__fc105,reports/data_fields/all_scopes/variants/news97__fc105.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news_sentiment_dl,Deep Learning News Sentiment Signals,Other,88,0.9998,0.9507,7.0,1.5,2026-02-01,news_sentiment_dl__fc88,reports/data_fields/all_scopes/variants/news_sentiment_dl__fc88.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news_sentiment_nlp,News Sentiment Signal Features,Other,23,0.995,0.9507,7.0,1.5,2026-02-01,news_sentiment_nlp__fc23,reports/data_fields/all_scopes/variants/news_sentiment_nlp__fc23.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news_sentiment_transfer,Transferred News Sentiment Analytics,Sentiment,23,0.947,0.9507,6.0,1.4,2026-03-01,news_sentiment_transfer__fc23,reports/data_fields/all_scopes/variants/news_sentiment_transfer__fc23.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news_transformer_scores,Transformer Based News Sentiment Scores,Sentiment,315,0.7773,0.9507,5.0,1.4,2026-03-01,news_transformer_scores__fc315,reports/data_fields/all_scopes/variants/news_transformer_scores__fc315.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
nlp_news_scores,Transformer-Based News Sentiment Analytics,Other,84,0.9017,0.8231,6.0,1.5,2026-03-01,nlp_news_scores__fc84,reports/data_fields/all_scopes/variants/nlp_news_scores__fc84.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
option3,Equity Options Moneyness Aggregates,Option,20,0.8801,0.9507,3.0,1.3,2023-11-01,option3__fc20,reports/data_fields/all_scopes/variants/option3__fc20.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
option40,Options Analytics Data,Option,208,0.9755,0.9507,2.0,1.3,2026-03-01,option40__fc208,reports/data_fields/all_scopes/variants/option40__fc208.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
option6,Forecasted Volatility for Equity Options,Option,133,0.9616,0.9507,1.0,1.3,2026-03-01,option6__fc133,reports/data_fields/all_scopes/variants/option6__fc133.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
option8,Volatility Data,Option,64,0.9698,0.9507,1.0,1.3,2022-05-01,option8__fc64,reports/data_fields/all_scopes/variants/option8__fc64.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
option9,Options Analytics,Option,74,0.9817,0.9507,1.0,1.3,2022-05-01,option9__fc74,reports/data_fields/all_scopes/variants/option9__fc74.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
option_chart_model,Option Chart Image Return Prediction,Model,439,0.9299,0.9507,6.0,1.4,2026-03-01,option_chart_model__fc439,reports/data_fields/all_scopes/variants/option_chart_model__fc439.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
option_horizon_decomp,US Equity Option Horizon Decomposition,Model,501,0.9741,0.9507,6.0,1.4,2026-03-01,option_horizon_decomp__fc501,reports/data_fields/all_scopes/variants/option_horizon_decomp__fc501.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
options_composite,Options Derived Composite Signals,Model,143,0.2402,0.9507,6.0,1.4,2026-03-01,options_composite__fc143,reports/data_fields/all_scopes/variants/options_composite__fc143.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
order_book_imbalance,Order Book Liquidity and Imbalance Analytics,Other,198,0.7297,0.8185,5.0,1.5,2026-03-01,order_book_imbalance__fc198,reports/data_fields/all_scopes/variants/order_book_imbalance__fc198.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
order_flow_imb,Institutional Order Flow Imbalance,Option,120,0.8092,0.9507,5.0,1.3,2026-03-01,order_flow_imb__fc120,reports/data_fields/all_scopes/variants/order_flow_imb__fc120.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other128,Global Executive Performance Factors,Other,12,0.5957,0.9507,6.0,1.5,2026-03-01,other128__fc12,reports/data_fields/all_scopes/variants/other128__fc12.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other143,Transaction Volume Data for Equity,Other,126,0.9974,0.9507,2.0,1.5,2026-03-01,other143__fc126,reports/data_fields/all_scopes/variants/other143__fc126.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other17,Flow into Equities Data,Other,4,0.9237,0.9507,3.0,1.5,2022-05-01,other17__fc4,reports/data_fields/all_scopes/variants/other17__fc4.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other176,Nonlinear adaptive model,Model,20,0.8708,1.0,2.0,1.4,2022-10-01,other176__fc20,reports/data_fields/all_scopes/variants/other176__fc20.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other193,Systematic Hedging for Investors to Evade Large Drawdowns,Model,3,0.8845,1.0,2.0,1.4,2022-10-01,other193__fc3,reports/data_fields/all_scopes/variants/other193__fc3.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other250,details data,Other,10,0.4111,0.9507,7.0,1.5,2026-03-01,other250__fc10,reports/data_fields/all_scopes/variants/other250__fc10.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other296,Corporate Earnings Call Sentiment Data,Other,47,0.8604,1.0,4.0,1.5,2025-12-01,other296__fc47,reports/data_fields/all_scopes/variants/other296__fc47.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other315,Equity Swap Data,Other,32,0.1862,1.0,6.0,1.5,2025-10-01,other315__fc32,reports/data_fields/all_scopes/variants/other315__fc32.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other326,Intermediate Data from Events,Other,53,0.6541,0.9507,3.0,1.5,2026-03-01,other326__fc53,reports/data_fields/all_scopes/variants/other326__fc53.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other327,Sensitivity to Interest Rates Model,Other,3,0.7894,0.9507,4.0,1.5,2022-10-01,other327__fc3,reports/data_fields/all_scopes/variants/other327__fc3.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other33,Qualitative Alpha Model Data,Model,51,0.6169,1.0,3.0,1.4,2022-07-01,other33__fc51,reports/data_fields/all_scopes/variants/other33__fc51.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other335,Multi-Region Dividend Alpha Model Dataset,Other,10,0.4571,0.9507,2.0,1.5,2023-11-01,other335__fc10,reports/data_fields/all_scopes/variants/other335__fc10.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other359,Web Comments & Reaction Data,Other,10,0.7419,0.7801,5.0,1.5,2022-12-01,other359__fc10,reports/data_fields/all_scopes/variants/other359__fc10.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other378,Accounting governance indicator models,Model,2,0.6812,1.0,3.0,1.4,2022-10-01,other378__fc2,reports/data_fields/all_scopes/variants/other378__fc2.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other384,NLP on conference conversation,Other,66,0.8198,0.9507,3.0,1.5,2025-12-01,other384__fc66,reports/data_fields/all_scopes/variants/other384__fc66.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other411,"Linear, nonlinear, and region-specific models",Analyst,17,0.3132,1.0,3.0,1.2,2022-10-01,other411__fc17,reports/data_fields/all_scopes/variants/other411__fc17.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other424,Dividend prediction model,Other,3,0.44,0.9507,3.0,1.5,2025-10-01,other424__fc3,reports/data_fields/all_scopes/variants/other424__fc3.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other427,Quantify text part in financial reports data,Fundamental,3,0.7166,1.0,3.0,1.1,2022-10-01,other427__fc3,reports/data_fields/all_scopes/variants/other427__fc3.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other432,DNN prediction of fundamentals,Model,1139,0.8131,1.0,2.0,1.4,2022-10-01,other432__fc1139,reports/data_fields/all_scopes/variants/other432__fc1139.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other436,Dividend model,Other,3,0.4463,0.9507,4.0,1.5,2022-12-01,other436__fc3,reports/data_fields/all_scopes/variants/other436__fc3.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other455,Relationship enhanced with AI/ML,Other,1425,0.9276,1.0,3.0,1.5,2026-03-01,other455__fc1425,reports/data_fields/all_scopes/variants/other455__fc1425.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other460,Predictive data using Deep Learning models,Model,2038,1.0,1.0,3.0,1.4,2022-09-01,other460__fc2038,reports/data_fields/all_scopes/variants/other460__fc2038.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other466,Aggregated Fundamental Data,Fundamental,565,0.8273,1.0,2.0,1.1,2022-09-01,other466__fc565,reports/data_fields/all_scopes/variants/other466__fc565.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other510,8-K based NLP model,Model,10,0.6245,1.0,2.0,1.4,2022-10-01,other510__fc10,reports/data_fields/all_scopes/variants/other510__fc10.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other545,Linked Firms Momentum Data,Other,4,0.8051,0.9507,5.0,1.5,2023-07-01,other545__fc4,reports/data_fields/all_scopes/variants/other545__fc4.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other546,Institutional Network Analysis Dataset,Other,13,0.663,0.9507,6.0,1.5,2023-11-01,other546__fc13,reports/data_fields/all_scopes/variants/other546__fc13.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other551,Alpha Toolkit Dataset,Macro,33,1.0,1.0,2.0,1.1,2023-11-01,other551__fc33,reports/data_fields/all_scopes/variants/other551__fc33.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other553,Financial Opinion Mining,Sentiment,74,0.7386,1.0,4.0,1.4,2023-11-01,other553__fc74,reports/data_fields/all_scopes/variants/other553__fc74.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other566,Image-Based Financial Prediction Dataset,Other,51,1.0,1.0,3.0,1.5,2026-03-01,other566__fc51,reports/data_fields/all_scopes/variants/other566__fc51.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other567,Employee Review Data,Other,223,0.5088,1.0,5.0,1.5,2025-11-01,other567__fc223,reports/data_fields/all_scopes/variants/other567__fc223.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other571,Wikipedia Viewing Data,Other,30,0.5811,0.9507,4.0,1.5,2023-11-01,other571__fc30,reports/data_fields/all_scopes/variants/other571__fc30.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other580,Standardized Daily ETF Holdings,Other,403,0.9119,0.9507,5.0,1.5,2026-03-01,other580__fc403,reports/data_fields/all_scopes/variants/other580__fc403.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other596,Sentiment Scores Data,Other,420,0.9796,1.0,5.0,1.5,2026-03-01,other596__fc420,reports/data_fields/all_scopes/variants/other596__fc420.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other623,Text Blob News data,Other,6,0.9866,0.9507,5.0,1.5,2023-11-01,other623__fc6,reports/data_fields/all_scopes/variants/other623__fc6.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other635,Thomson Reuters News Analytics Equities,Other,9,0.9929,1.0,5.0,1.5,2025-10-01,other635__fc9,reports/data_fields/all_scopes/variants/other635__fc9.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other685,Enhanced Financial Indicators,Other,72,0.7225,0.9507,5.0,1.5,2026-03-01,other685__fc72,reports/data_fields/all_scopes/variants/other685__fc72.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other696,Hybrid NLP Model,Other,498,0.7765,1.0,4.0,1.5,2026-03-01,other696__fc498,reports/data_fields/all_scopes/variants/other696__fc498.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other699,Individual Investor Transactions Data,Other,19,0.9855,0.7295,4.0,1.5,2026-03-01,other699__fc19,reports/data_fields/all_scopes/variants/other699__fc19.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other7,Archive News Data,News,10,0.9957,1.0,2.0,1.2,2022-07-01,other7__fc10,reports/data_fields/all_scopes/variants/other7__fc10.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pattern_scores,Chart Pattern Similarity Scores,Price Volume,504,0.9939,1.0,6.0,1.1,2026-03-01,pattern_scores__fc504,reports/data_fields/all_scopes/variants/pattern_scores__fc504.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
predictive_starmine,Predictive Analyst-Company Signal Set,Model,1196,0.9764,1.0,6.0,1.4,2026-03-01,predictive_starmine__fc1196,reports/data_fields/all_scopes/variants/predictive_starmine__fc1196.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
price_signal_dl,Deep Learning Price Signal Dataset,Model,28,0.871,0.9507,6.0,1.4,2026-03-01,price_signal_dl__fc28,reports/data_fields/all_scopes/variants/price_signal_dl__fc28.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv1,Price Volume Data for Equity,Price Volume,24,1.0,1.0,1.0,1.1,2026-04-01,pv1__fc24,reports/data_fields/all_scopes/variants/pv1__fc24.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv103,Interval and MOO&MOC statistics,Price Volume,79,1.0,0.9507,1.0,1.1,2026-03-01,pv103__fc79,reports/data_fields/all_scopes/variants/pv103__fc79.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv104,Market Microstructure Data,Price Volume,46,0.9721,0.9507,1.0,1.1,2026-03-01,pv104__fc46,reports/data_fields/all_scopes/variants/pv104__fc46.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv106,Microstructure Spread Data,Price Volume,6,1.0,0.9507,3.0,1.1,2025-11-01,pv106__fc6,reports/data_fields/all_scopes/variants/pv106__fc6.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
