dataset_id,dataset_name,dataset_category,field_count,coverage,date_coverage,value_score,pyramid_multiplier,date_updated,variant_id,variant_path,variant_evidence
news3,Dow Jones News Analytics Data,News,19,0.7892,0.9507,5.0,1.7,2024-06-01,news3__fc19,reports/data_fields/all_scopes/variants/news3__fc19.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news31,News Analytics on Equities,News,25,0.7547,0.9507,4.0,1.7,2024-06-01,news31__fc25,reports/data_fields/all_scopes/variants/news31__fc25.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news36,News Analytics Data,News,43,0.8526,0.9507,4.0,1.7,2025-11-01,news36__fc43,reports/data_fields/all_scopes/variants/news36__fc43.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news37,International News Data,News,4,0.9933,0.9507,5.0,1.7,2026-03-01,news37__fc4,reports/data_fields/all_scopes/variants/news37__fc4.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news38,News Analytic Model Data,News,45,0.984,1.0,4.0,1.7,2025-11-01,news38__fc45,reports/data_fields/all_scopes/variants/news38__fc45.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news46,Relevant News Analytics Data,News,44,0.962,0.9507,3.0,1.7,2025-11-01,news46__fc44,reports/data_fields/all_scopes/variants/news46__fc44.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news48,Global Media News Data,News,22,0.473,0.9507,5.0,1.7,2025-10-01,news48__fc22,reports/data_fields/all_scopes/variants/news48__fc22.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news50,Web News Analytics Data,News,81,0.9159,1.0,4.0,1.7,2025-11-01,news50__fc81,reports/data_fields/all_scopes/variants/news50__fc81.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news54,Key Developments Data,News,40,0.8929,1.0,5.0,1.7,2025-10-01,news54__fc40,reports/data_fields/all_scopes/variants/news54__fc40.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news59,Corporate Events Data,News,2,0.9813,0.9507,4.0,1.7,2024-06-01,news59__fc2,reports/data_fields/all_scopes/variants/news59__fc2.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news66,Webpage View Statistics,News,5,0.5,1.0,4.0,1.7,2024-04-01,news66__fc5,reports/data_fields/all_scopes/variants/news66__fc5.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news7,Real Time News Feed Data,News,56,0.8978,1.0,3.0,1.7,2026-04-01,news7__fc56,reports/data_fields/all_scopes/variants/news7__fc56.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news73,Story by Story Sentiment,News,22,0.757,0.9507,6.0,1.7,2025-10-01,news73__fc22,reports/data_fields/all_scopes/variants/news73__fc22.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news74,Japan news sentiment analysis,News,51,0.93,1.0,5.0,1.7,2026-03-01,news74__fc51,reports/data_fields/all_scopes/variants/news74__fc51.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news76,Textual News Feed Data,News,6,0.9153,0.8217,6.0,1.7,2025-10-01,news76__fc6,reports/data_fields/all_scopes/variants/news76__fc6.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news79,Global Corporate News Analytics,News,34,0.9859,0.9507,5.0,1.7,2025-11-01,news79__fc34,reports/data_fields/all_scopes/variants/news79__fc34.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news84,Headline Sentiment Analysis using DNN,News,23,0.4816,0.9507,5.0,1.7,2025-10-01,news84__fc23,reports/data_fields/all_scopes/variants/news84__fc23.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news85,News Sentiment Analysis using DNN,News,23,0.853,0.9507,5.0,1.7,2025-10-01,news85__fc23,reports/data_fields/all_scopes/variants/news85__fc23.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news_sentiment_dl,Deep Learning News Sentiment Signals,Other,22,0.8486,0.9507,8.0,1.8,2026-02-01,news_sentiment_dl__fc22,reports/data_fields/all_scopes/variants/news_sentiment_dl__fc22.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news_sentiment_nlp,News Sentiment Signal Features,Other,23,0.8232,1.0,9.0,1.8,2026-03-01,news_sentiment_nlp__fc23,reports/data_fields/all_scopes/variants/news_sentiment_nlp__fc23.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
news_sentiment_transfer,Transferred News Sentiment Analytics,Sentiment,23,0.9987,0.9507,7.0,1.6,2026-03-01,news_sentiment_transfer__fc23,reports/data_fields/all_scopes/variants/news_sentiment_transfer__fc23.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other100,Investor views,Social Media,1,1.0,0.2908,2.0,1.3,2024-06-01,other100__fc1,reports/data_fields/all_scopes/variants/other100__fc1.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other16,Indications of Interest (IOI) insights dataset,Other,6,0.5811,0.6843,6.0,1.8,2024-06-01,other16__fc6,reports/data_fields/all_scopes/variants/other16__fc6.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other176,Nonlinear adaptive model,Model,20,0.8585,1.0,2.0,1.8,2024-06-01,other176__fc20,reports/data_fields/all_scopes/variants/other176__fc20.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other193,Systematic Hedging for Investors to Evade Large Drawdowns,Model,3,0.8329,1.0,3.0,1.8,2024-06-01,other193__fc3,reports/data_fields/all_scopes/variants/other193__fc3.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other238,Event based sentiment and behavioral factors model,Model,2,0.3841,1.0,6.0,1.8,2024-06-01,other238__fc2,reports/data_fields/all_scopes/variants/other238__fc2.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other250,details data,Other,10,0.3683,0.9507,8.0,1.8,2026-03-01,other250__fc10,reports/data_fields/all_scopes/variants/other250__fc10.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other315,Equity Swap Data,Other,32,0.6752,0.9507,6.0,1.8,2025-10-01,other315__fc32,reports/data_fields/all_scopes/variants/other315__fc32.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other323,Global Equity Premarket Data,Other,11,0.9997,0.9507,5.0,1.8,2025-10-01,other323__fc11,reports/data_fields/all_scopes/variants/other323__fc11.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other327,Sensitivity to Interest Rates Model,Other,3,0.8967,0.9507,6.0,1.8,2024-06-01,other327__fc3,reports/data_fields/all_scopes/variants/other327__fc3.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other335,Multi-Region Dividend Alpha Model Dataset,Other,10,0.8681,0.9507,2.0,1.8,2024-06-01,other335__fc10,reports/data_fields/all_scopes/variants/other335__fc10.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other351,International sentiment analysis NLP model,Model,5,0.29,1.0,6.0,1.8,2024-06-01,other351__fc5,reports/data_fields/all_scopes/variants/other351__fc5.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other36,Outstanding Short Positions for Japanese Equities,Other,4,0.4314,0.8426,5.0,1.8,2024-06-01,other36__fc4,reports/data_fields/all_scopes/variants/other36__fc4.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other395,Accrual based Earnings Model,Fundamental,343,0.5008,1.0,4.0,1.7,2024-06-01,other395__fc343,reports/data_fields/all_scopes/variants/other395__fc343.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other401,"Governance, Accounting, Management, and Equality",Fundamental,60,0.672,1.0,4.0,1.7,2024-06-01,other401__fc60,reports/data_fields/all_scopes/variants/other401__fc60.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other411,"Linear, nonlinear, and region-specific models",Analyst,17,0.2858,1.0,5.0,1.8,2024-06-01,other411__fc17,reports/data_fields/all_scopes/variants/other411__fc17.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other423,Fundamental Income and Dividend Model,Analyst,17,0.5227,1.0,1.0,1.8,2024-06-01,other423__fc17,reports/data_fields/all_scopes/variants/other423__fc17.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other424,Dividend prediction model,Other,3,0.8655,0.9507,5.0,1.8,2025-10-01,other424__fc3,reports/data_fields/all_scopes/variants/other424__fc3.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other428,Japanese PnL Guidance,Other,13,0.7379,0.9507,3.0,1.8,2024-06-01,other428__fc13,reports/data_fields/all_scopes/variants/other428__fc13.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other432,DNN prediction of fundamentals,Model,122,0.8639,1.0,4.0,1.8,2024-06-01,other432__fc122,reports/data_fields/all_scopes/variants/other432__fc122.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other436,Dividend model,Other,3,0.8683,0.9507,5.0,1.8,2024-06-01,other436__fc3,reports/data_fields/all_scopes/variants/other436__fc3.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other452,Earnings Tax Data,Fundamental,36,0.5283,1.0,5.0,1.7,2024-04-01,other452__fc36,reports/data_fields/all_scopes/variants/other452__fc36.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other455,Relationship enhanced with AI/ML,Other,1500,0.7869,1.0,6.0,1.8,2026-03-01,other455__fc1500,reports/data_fields/all_scopes/variants/other455__fc1500.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other466,Aggregated Fundamental Data,Fundamental,167,0.6919,,3.0,1.7,2024-06-01,other466__fc167,reports/data_fields/all_scopes/variants/other466__fc167.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other496,Intraday FX rates,Other,114,0.7868,1.0,5.0,1.8,2024-07-01,other496__fc114,reports/data_fields/all_scopes/variants/other496__fc114.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other515,Fund Short Selling Data,Institutions,24,0.2803,1.0,4.0,1.4,2024-06-01,other515__fc24,reports/data_fields/all_scopes/variants/other515__fc24.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other532,Specific Returns,Other,8,0.9962,0.9507,4.0,1.8,2025-11-01,other532__fc8,reports/data_fields/all_scopes/variants/other532__fc8.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other54,Global Quantitative Stock Selection Data,Model,4,0.8444,1.0,3.0,1.8,2024-06-01,other54__fc4,reports/data_fields/all_scopes/variants/other54__fc4.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other545,Linked Firms Momentum Data,Other,4,0.9177,0.9507,6.0,1.8,2025-11-01,other545__fc4,reports/data_fields/all_scopes/variants/other545__fc4.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other546,Institutional Network Analysis Dataset,Other,13,0.5649,0.9507,7.0,1.8,2024-06-01,other546__fc13,reports/data_fields/all_scopes/variants/other546__fc13.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other553,Financial Opinion Mining,Sentiment,21,0.7641,1.0,6.0,1.6,2024-06-01,other553__fc21,reports/data_fields/all_scopes/variants/other553__fc21.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other571,Wikipedia Viewing Data,Other,30,0.5086,0.9507,6.0,1.8,2025-10-01,other571__fc30,reports/data_fields/all_scopes/variants/other571__fc30.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other635,Thomson Reuters News Analytics Equities,Other,6,0.8014,0.9507,6.0,1.8,2025-10-01,other635__fc6,reports/data_fields/all_scopes/variants/other635__fc6.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other7,Archive News Data,News,11,0.753,1.0,4.0,1.7,2024-06-01,other7__fc11,reports/data_fields/all_scopes/variants/other7__fc11.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other72,Combined Alpha Model,Model,4,0.7828,1.0,5.0,1.8,2024-04-01,other72__fc4,reports/data_fields/all_scopes/variants/other72__fc4.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other78,Earnings and conference call data,Other,12,0.9731,1.0,5.0,1.8,2026-03-01,other78__fc12,reports/data_fields/all_scopes/variants/other78__fc12.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pattern_scores,Chart Pattern Similarity Scores,Price Volume,504,0.9978,1.0,7.0,1.6,2026-03-01,pattern_scores__fc504,reports/data_fields/all_scopes/variants/pattern_scores__fc504.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
predictive_starmine,Predictive Analyst-Company Signal Set,Model,645,0.9172,1.0,6.0,1.8,2026-03-01,predictive_starmine__fc645,reports/data_fields/all_scopes/variants/predictive_starmine__fc645.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
price_signal_dl,Deep Learning Price Signal Dataset,Model,28,0.9434,0.9507,8.0,1.8,2026-03-01,price_signal_dl__fc28,reports/data_fields/all_scopes/variants/price_signal_dl__fc28.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv1,Price Volume Data for Equity,Price Volume,24,1.0,1.0,1.0,1.6,2026-04-01,pv1__fc24,reports/data_fields/all_scopes/variants/pv1__fc24.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv103,Interval and MOO&MOC statistics,Price Volume,7,1.0,0.9507,5.0,1.6,2025-10-01,pv103__fc7,reports/data_fields/all_scopes/variants/pv103__fc7.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv106,Microstructure Spread Data,Price Volume,29,0.9955,1.0,3.0,1.6,2025-11-01,pv106__fc29,reports/data_fields/all_scopes/variants/pv106__fc29.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv109,Bond Yield Data,Price Volume,25,0.2708,1.0,5.0,1.6,2025-10-01,pv109__fc25,reports/data_fields/all_scopes/variants/pv109__fc25.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv13,Relationship Data for Equity,Price Volume,52,0.7218,1.0,3.0,1.6,2025-11-01,pv13__fc52,reports/data_fields/all_scopes/variants/pv13__fc52.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv14,Futures Market Data,Price Volume,4,0.7582,0.9507,5.0,1.6,2025-10-01,pv14__fc4,reports/data_fields/all_scopes/variants/pv14__fc4.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv149,Holidays and Trading Hours Calendar,Price Volume,2,1.0,1.0,6.0,1.6,2025-10-01,pv149__fc2,reports/data_fields/all_scopes/variants/pv149__fc2.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv173,Corporate Bond Pricing Data,Price Volume,21,0.9944,1.0,6.0,1.6,2026-03-01,pv173__fc21,reports/data_fields/all_scopes/variants/pv173__fc21.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv20,Daily Spot and Cross Rate Data,Price Volume,6,1.0,1.0,4.0,1.6,2024-07-01,pv20__fc6,reports/data_fields/all_scopes/variants/pv20__fc6.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv29,Derived Industry Classification,Price Volume,65,0.702,0.9507,2.0,1.6,2025-10-01,pv29__fc65,reports/data_fields/all_scopes/variants/pv29__fc65.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv3,Global Daily Pricing Data,Price Volume,13,0.5285,1.0,4.0,1.6,2026-03-01,pv3__fc13,reports/data_fields/all_scopes/variants/pv3__fc13.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv30,Alternate Industry Classification,Price Volume,750,0.927,0.9507,3.0,1.6,2025-11-01,pv30__fc750,reports/data_fields/all_scopes/variants/pv30__fc750.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv37,Equity Interval Data,Price Volume,752,0.7882,1.0,3.0,1.6,2024-06-01,pv37__fc752,reports/data_fields/all_scopes/variants/pv37__fc752.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv47,Specific Return Dataset,Price Volume,5,0.9737,1.0,3.0,1.6,2025-11-01,pv47__fc5,reports/data_fields/all_scopes/variants/pv47__fc5.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv70,Relation Dataset,Price Volume,33,1.0,0.9507,5.0,1.6,2025-10-01,pv70__fc33,reports/data_fields/all_scopes/variants/pv70__fc33.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
quant_factor_lib,Multi-Domain Quantitative Factor Library,Model,32,0.8892,0.3924,9.0,1.8,2026-03-01,quant_factor_lib__fc32,reports/data_fields/all_scopes/variants/quant_factor_lib__fc32.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
risk59,Securities Lending and Short Market Dynamics Dataset,Risk,16,0.9926,0.925,2.0,1.3,2024-06-01,risk59__fc16,reports/data_fields/all_scopes/variants/risk59__fc16.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
risk60,Securities Lending Insight Data,Risk,5,0.9295,0.9507,3.0,1.3,2026-03-01,risk60__fc5,reports/data_fields/all_scopes/variants/risk60__fc5.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
risk68,Forecast Data,Risk,5,0.9932,0.9507,4.0,1.3,2024-06-01,risk68__fc5,reports/data_fields/all_scopes/variants/risk68__fc5.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
risk70,Multi-Factor Model,Risk,97,0.9371,1.0,1.0,1.3,2026-03-01,risk70__fc97,reports/data_fields/all_scopes/variants/risk70__fc97.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
risk71,Daily Specific Return Profiling Dataset,Risk,9,0.6899,1.0,4.0,1.3,2026-03-01,risk71__fc9,reports/data_fields/all_scopes/variants/risk71__fc9.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
risk88,Other Multi-Factor Risk Models,Risk,72,0.911,1.0,2.0,1.3,2025-10-01,risk88__fc72,reports/data_fields/all_scopes/variants/risk88__fc72.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
search_interest,Rapid Search Interest Signals,Other,9,0.859,1.0,6.0,1.8,2026-03-01,search_interest__fc9,reports/data_fields/all_scopes/variants/search_interest__fc9.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
sentiment21,AI Sentiment Score Data,Sentiment,105,0.7547,0.9507,6.0,1.6,2025-11-01,sentiment21__fc105,reports/data_fields/all_scopes/variants/sentiment21__fc105.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
sentiment23,Textual Sentiment Analysis Data,Sentiment,105,0.8519,0.9507,6.0,1.6,2025-11-01,sentiment23__fc105,reports/data_fields/all_scopes/variants/sentiment23__fc105.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
sentiment26,Website Popularity Ranking Dataset,Sentiment,18,0.4531,0.7202,6.0,1.6,2025-11-01,sentiment26__fc18,reports/data_fields/all_scopes/variants/sentiment26__fc18.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
sentiment27,Website Popularity Rankings,Sentiment,31,0.6928,1.0,3.0,1.6,2026-03-01,sentiment27__fc31,reports/data_fields/all_scopes/variants/sentiment27__fc31.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
sentiment7,Webpage Views  Data,Sentiment,4,0.542,1.0,9.0,1.6,2026-03-01,sentiment7__fc4,reports/data_fields/all_scopes/variants/sentiment7__fc4.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
shortinterest3,Securities Lending Files Data,Short Interest,56,0.9756,0.9507,4.0,1.5,2026-03-01,shortinterest3__fc56,reports/data_fields/all_scopes/variants/shortinterest3__fc56.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
shortinterest5,Daily Price Limit Data,Short Interest,3,1.0,0.9507,6.0,1.5,2025-10-01,shortinterest5__fc3,reports/data_fields/all_scopes/variants/shortinterest5__fc3.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
shortinterest6,SmartHoldings Model,Model,11,0.821,1.0,6.0,1.8,2024-06-01,shortinterest6__fc11,reports/data_fields/all_scopes/variants/shortinterest6__fc11.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
socialmedia32,socialmedia discussion,Social Media,12,0.9067,0.9507,2.0,1.3,2026-04-01,socialmedia32__fc12,reports/data_fields/all_scopes/variants/socialmedia32__fc12.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
socialmedia39,Investor views,Social Media,1,0.9934,0.2908,2.0,1.3,2024-12-01,socialmedia39__fc1,reports/data_fields/all_scopes/variants/socialmedia39__fc1.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
univ1,Universe Dataset,Price Volume,2,1.0,1.0,7.0,1.6,2024-06-01,univ1__fc2,reports/data_fields/all_scopes/variants/univ1__fc2.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
