dataset_id,dataset_name,dataset_category,field_count,coverage,date_coverage,value_score,pyramid_multiplier,date_updated,variant_id,variant_path,variant_evidence
other128,Global Executive Performance Factors,Other,18,0.4601,1.0,5.0,1.6,2025-10-01,other128__fc18,reports/data_fields/all_scopes/variants/other128__fc18.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other250,details data,Other,12,0.4899,0.9507,5.0,1.6,2026-03-01,other250__fc12,reports/data_fields/all_scopes/variants/other250__fc12.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other296,Corporate Earnings Call Sentiment Data,Other,19,0.5649,0.9507,3.0,1.6,2025-11-01,other296__fc19,reports/data_fields/all_scopes/variants/other296__fc19.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other315,Equity Swap Data,Other,32,0.5191,0.9507,5.0,1.6,2025-10-01,other315__fc32,reports/data_fields/all_scopes/variants/other315__fc32.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other323,Global Equity Premarket Data,Other,7,0.9978,0.9507,3.0,1.6,2022-12-01,other323__fc7,reports/data_fields/all_scopes/variants/other323__fc7.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other327,Sensitivity to Interest Rates Model,Other,3,0.5158,0.9507,4.0,1.6,2022-10-01,other327__fc3,reports/data_fields/all_scopes/variants/other327__fc3.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other335,Multi-Region Dividend Alpha Model Dataset,Other,10,0.5589,0.9507,1.0,1.6,2023-11-01,other335__fc10,reports/data_fields/all_scopes/variants/other335__fc10.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other384,NLP on conference conversation,Other,66,0.2803,0.9507,5.0,1.6,2025-11-01,other384__fc66,reports/data_fields/all_scopes/variants/other384__fc66.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other424,Dividend prediction model,Other,3,0.6935,0.9507,3.0,1.6,2025-10-01,other424__fc3,reports/data_fields/all_scopes/variants/other424__fc3.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other432,DNN prediction of fundamentals,Model,402,0.8496,1.0,3.0,1.4,2022-10-01,other432__fc402,reports/data_fields/all_scopes/variants/other432__fc402.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other436,Dividend model,Other,3,0.4461,0.9507,4.0,1.6,2022-12-01,other436__fc3,reports/data_fields/all_scopes/variants/other436__fc3.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other455,Relationship enhanced with AI/ML,Other,1500,0.9599,1.0,4.0,1.6,2026-03-01,other455__fc1500,reports/data_fields/all_scopes/variants/other455__fc1500.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other47,Web Intelligence Data,Other,18,0.6309,1.0,3.0,1.6,2026-03-01,other47__fc18,reports/data_fields/all_scopes/variants/other47__fc18.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other545,Linked Firms Momentum Data,Other,4,0.5424,0.9507,5.0,1.6,2023-07-01,other545__fc4,reports/data_fields/all_scopes/variants/other545__fc4.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other546,Institutional Network Analysis Dataset,Other,13,0.381,0.9507,6.0,1.6,2023-11-01,other546__fc13,reports/data_fields/all_scopes/variants/other546__fc13.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other553,Financial Opinion Mining,Sentiment,21,0.7297,,2.0,1.4,2023-11-01,other553__fc21,reports/data_fields/all_scopes/variants/other553__fc21.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other567,Employee Review Data,Other,86,0.3808,0.9507,5.0,1.6,2025-11-01,other567__fc86,reports/data_fields/all_scopes/variants/other567__fc86.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other571,Wikipedia Viewing Data,Other,30,0.7585,0.9507,5.0,1.6,2025-10-01,other571__fc30,reports/data_fields/all_scopes/variants/other571__fc30.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other635,Thomson Reuters News Analytics Equities,Other,6,0.6216,1.0,5.0,1.6,2025-10-01,other635__fc6,reports/data_fields/all_scopes/variants/other635__fc6.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
other699,Individual Investor Transactions Data,Other,7,0.2732,0.7007,3.0,1.6,2025-07-01,other699__fc7,reports/data_fields/all_scopes/variants/other699__fc7.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pattern_scores,Chart Pattern Similarity Scores,Price Volume,504,0.9924,1.0,6.0,1.1,2026-03-01,pattern_scores__fc504,reports/data_fields/all_scopes/variants/pattern_scores__fc504.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
predictive_starmine,Predictive Analyst-Company Signal Set,Model,638,0.798,1.0,5.0,1.4,2026-03-01,predictive_starmine__fc638,reports/data_fields/all_scopes/variants/predictive_starmine__fc638.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
price_signal_dl,Deep Learning Price Signal Dataset,Model,28,0.9729,0.9507,6.0,1.4,2026-03-01,price_signal_dl__fc28,reports/data_fields/all_scopes/variants/price_signal_dl__fc28.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv1,Price Volume Data for Equity,Price Volume,24,1.0,1.0,1.0,1.1,2026-04-01,pv1__fc24,reports/data_fields/all_scopes/variants/pv1__fc24.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv103,Interval and MOO&MOC statistics,Price Volume,9,0.9831,0.9507,2.0,1.1,2025-10-01,pv103__fc9,reports/data_fields/all_scopes/variants/pv103__fc9.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv106,Microstructure Spread Data,Price Volume,15,1.0,0.9507,2.0,1.1,2025-11-01,pv106__fc15,reports/data_fields/all_scopes/variants/pv106__fc15.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv109,Bond Yield Data,Price Volume,25,0.4397,1.0,4.0,1.1,2025-10-01,pv109__fc25,reports/data_fields/all_scopes/variants/pv109__fc25.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv13,Relationship Data for Equity,Price Volume,68,0.6533,1.0,2.0,1.1,2025-11-01,pv13__fc68,reports/data_fields/all_scopes/variants/pv13__fc68.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv149,Holidays and Trading Hours Calendar,Price Volume,1,1.0,0.9507,5.0,1.1,2025-10-01,pv149__fc1,reports/data_fields/all_scopes/variants/pv149__fc1.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv17,Intermediate Cluster Groups,Price Volume,3,1.0,0.9507,1.0,1.1,2022-08-01,pv17__fc3,reports/data_fields/all_scopes/variants/pv17__fc3.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv173,Corporate Bond Pricing Data,Price Volume,27,0.3821,1.0,4.0,1.1,2026-03-01,pv173__fc27,reports/data_fields/all_scopes/variants/pv173__fc27.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv20,Daily Spot and Cross Rate Data,Price Volume,1379,0.707,1.0,2.0,1.1,2026-04-01,pv20__fc1379,reports/data_fields/all_scopes/variants/pv20__fc1379.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv29,Derived Industry Classification,Price Volume,80,0.5633,0.9507,1.0,1.1,2025-10-01,pv29__fc80,reports/data_fields/all_scopes/variants/pv29__fc80.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv30,Alternate Industry Classification,Price Volume,558,0.8222,0.9507,2.0,1.1,2025-11-01,pv30__fc558,reports/data_fields/all_scopes/variants/pv30__fc558.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv37,Equity Interval Data,Price Volume,251,0.9958,1.0,1.0,1.1,2023-11-01,pv37__fc251,reports/data_fields/all_scopes/variants/pv37__fc251.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv47,Specific Return Dataset,Price Volume,2,1.0,0.9507,1.0,1.1,2025-11-01,pv47__fc2,reports/data_fields/all_scopes/variants/pv47__fc2.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv87,Aggregated dataset,Price Volume,1649,0.5,1.0,2.0,1.1,2023-07-01,pv87__fc1649,reports/data_fields/all_scopes/variants/pv87__fc1649.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
quant_factor_lib,Multi-Domain Quantitative Factor Library,Model,126,0.5117,1.0,7.0,1.4,2026-03-01,quant_factor_lib__fc126,reports/data_fields/all_scopes/variants/quant_factor_lib__fc126.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
risk60,Securities Lending Insight Data,Risk,5,0.8168,0.9507,1.0,1.0,2026-03-01,risk60__fc5,reports/data_fields/all_scopes/variants/risk60__fc5.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
risk62,Beta Risk Factors,Risk,233,0.9974,0.9507,1.0,1.0,2022-09-01,risk62__fc233,reports/data_fields/all_scopes/variants/risk62__fc233.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
risk68,Forecast Data,Risk,5,1.0,0.9507,2.0,1.0,2022-09-01,risk68__fc5,reports/data_fields/all_scopes/variants/risk68__fc5.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
risk70,Multi-Factor Model,Risk,87,0.9801,1.0,1.0,1.0,2025-11-01,risk70__fc87,reports/data_fields/all_scopes/variants/risk70__fc87.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
risk72,Specific return of extended factors,Risk,39,0.5598,1.0,2.0,1.0,2026-03-01,risk72__fc39,reports/data_fields/all_scopes/variants/risk72__fc39.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
search_interest,Rapid Search Interest Signals,Other,5,0.7815,1.0,4.0,1.6,2025-11-01,search_interest__fc5,reports/data_fields/all_scopes/variants/search_interest__fc5.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
sentiment21,AI Sentiment Score Data,Sentiment,210,0.9659,1.0,3.0,1.4,2025-11-01,sentiment21__fc210,reports/data_fields/all_scopes/variants/sentiment21__fc210.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
sentiment26,Website Popularity Ranking Dataset,Sentiment,19,0.7528,0.7202,3.0,1.4,2025-07-01,sentiment26__fc19,reports/data_fields/all_scopes/variants/sentiment26__fc19.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
sentiment27,Website Popularity Rankings,Sentiment,30,0.9424,1.0,2.0,1.4,2026-03-01,sentiment27__fc30,reports/data_fields/all_scopes/variants/sentiment27__fc30.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
sentiment7,Webpage Views  Data,Sentiment,24,0.0625,1.0,3.0,1.4,2026-03-01,sentiment7__fc24,reports/data_fields/all_scopes/variants/sentiment7__fc24.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
shortinterest7,Short Selling Model,Model,16,0.9954,1.0,3.0,1.4,2022-07-01,shortinterest7__fc16,reports/data_fields/all_scopes/variants/shortinterest7__fc16.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
socialmedia12,Sentiment Data for Equity,Social Media,6,0.7836,0.9507,1.0,1.2,2025-11-01,socialmedia12__fc6,reports/data_fields/all_scopes/variants/socialmedia12__fc6.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
stock_alpha_model,Global Stock Selection Alpha Model,Model,9,0.5545,0.9507,4.0,1.4,2026-03-01,stock_alpha_model__fc9,reports/data_fields/all_scopes/variants/stock_alpha_model__fc9.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
stock_cluster_dl,Deep Learning Stock Clusters,Other,5,0.4563,0.9507,7.0,1.6,2026-03-01,stock_cluster_dl__fc5,reports/data_fields/all_scopes/variants/stock_cluster_dl__fc5.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
stock_search_trends,US Stock Search Trend Matrix,Other,6,0.5401,0.9507,6.0,1.6,2026-03-01,stock_search_trends__fc6,reports/data_fields/all_scopes/variants/stock_search_trends__fc6.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
techindi_model,Deep Learning Technical Indicator Returns,Other,798,0.9999,0.9507,4.0,1.6,2026-03-01,techindi_model__fc798,reports/data_fields/all_scopes/variants/techindi_model__fc798.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
univ1,Universe Dataset,Price Volume,6,1.0,1.0,5.0,1.1,2026-03-01,univ1__fc6,reports/data_fields/all_scopes/variants/univ1__fc6.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
univ2,Universe Dataset,Price Volume,1,0.6637,,5.0,1.1,2024-06-01,univ2__fc1,reports/data_fields/all_scopes/variants/univ2__fc1.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
workforce_flow_skills,Global Workforce Flow and Skills Analytics,Other,33,0.2456,0.9507,7.0,1.6,2026-03-01,workforce_flow_skills__fc33,reports/data_fields/all_scopes/variants/workforce_flow_skills__fc33.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
