dataset_id,dataset_name,dataset_category,field_count,coverage,date_coverage,value_score,pyramid_multiplier,date_updated,variant_id,variant_path,variant_evidence
retail_sentiment_cn,China Retail Investor Sentiment Analytics,Other,29,0.2209,0.9507,7.0,1.5,2026-03-01,retail_sentiment_cn__fc29,reports/data_fields/all_scopes/variants/retail_sentiment_cn__fc29.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
risk60,Securities Lending Insight Data,Risk,5,0.9532,0.9507,1.0,1.0,2026-03-01,risk60__fc5,reports/data_fields/all_scopes/variants/risk60__fc5.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
risk66,VEI risk model,Risk,2,1.0,0.9507,1.0,1.0,2023-09-01,risk66__fc2,reports/data_fields/all_scopes/variants/risk66__fc2.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
risk68,Forecast Data,Risk,5,0.9667,0.9507,1.0,1.0,2023-09-01,risk68__fc5,reports/data_fields/all_scopes/variants/risk68__fc5.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
risk70,Multi-Factor Model,Risk,156,0.9897,1.0,1.0,1.0,2025-11-01,risk70__fc156,reports/data_fields/all_scopes/variants/risk70__fc156.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
search_interest,Rapid Search Interest Signals,Other,3,0.7004,1.0,4.0,1.5,2026-03-01,search_interest__fc3,reports/data_fields/all_scopes/variants/search_interest__fc3.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
sentiment21,AI Sentiment Score Data,Sentiment,210,0.9128,1.0,3.0,1.6,2025-11-01,sentiment21__fc210,reports/data_fields/all_scopes/variants/sentiment21__fc210.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
sentiment22,News Sentiment Scores,Sentiment,210,0.6927,0.9003,4.0,1.6,2026-03-01,sentiment22__fc210,reports/data_fields/all_scopes/variants/sentiment22__fc210.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
sentiment26,Website Popularity Ranking Dataset,Sentiment,17,1.0,,3.0,1.6,2025-07-01,sentiment26__fc17,reports/data_fields/all_scopes/variants/sentiment26__fc17.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
shortinterest6,SmartHoldings Model,Model,11,0.9711,1.0,2.0,1.4,2022-05-01,shortinterest6__fc11,reports/data_fields/all_scopes/variants/shortinterest6__fc11.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
socialmedia12,Sentiment Data for Equity,Social Media,2,0.6509,0.9507,1.0,1.1,2022-05-01,socialmedia12__fc2,reports/data_fields/all_scopes/variants/socialmedia12__fc2.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
stock_cluster_dl,Deep Learning Stock Clusters,Other,3,0.6073,0.9507,5.0,1.5,2026-03-01,stock_cluster_dl__fc3,reports/data_fields/all_scopes/variants/stock_cluster_dl__fc3.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
tech_chart_model,Technical Indicator Chart Prediction,Model,502,1.0,1.0,3.0,1.4,2026-03-01,tech_chart_model__fc502,reports/data_fields/all_scopes/variants/tech_chart_model__fc502.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
techindi_model,Deep Learning Technical Indicator Returns,Other,1818,0.9744,0.9507,3.0,1.5,2026-03-01,techindi_model__fc1818,reports/data_fields/all_scopes/variants/techindi_model__fc1818.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
univ1,Universe Dataset,Price Volume,4,1.0,1.0,3.0,1.0,2026-03-01,univ1__fc4,reports/data_fields/all_scopes/variants/univ1__fc4.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
