"dataset_id","dataset_name","dataset_category","field_id","field_name","description","field_type","region","universe","delay","coverage","user_permission","permission_level","last_seen","notes"
"model53","Creditworthiness Risk Measure Model","Model","probability_dist_ccc","probability_dist_ccc","Probability from the rating distribution for CCC grade.","MATRIX","USA","TOP3000","1","0.7719","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","probability_dist_ccc_minus","probability_dist_ccc_minus","Probability from the rating distribution for CCC- grade.","MATRIX","USA","TOP3000","1","0.7719","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","probability_dist_ccc_plus","probability_dist_ccc_plus","Probability from the rating distribution for CCC+ grade.","MATRIX","USA","TOP3000","1","0.7719","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","probability_investment_grade_rating","probability_investment_grade_rating","Probability that a credit rating is investment grade or higher.","MATRIX","USA","TOP3000","1","0.7936","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","probability_non_investment_grade_rating","probability_non_investment_grade_rating","Probability that a credit rating falls below investment grade.","MATRIX","USA","TOP3000","1","0.7936","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","probability_rating_a","probability_rating_a","Probability assigned to the A credit rating category.","VECTOR","USA","TOP3000","1","0.3503","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","probability_rating_a_minus","probability_rating_a_minus","Probability assigned to the A- credit rating category.","VECTOR","USA","TOP3000","1","0.3503","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","probability_rating_a_plus","probability_rating_a_plus","Probability assigned to the A+ credit rating category.","VECTOR","USA","TOP3000","1","0.3503","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","probability_rating_aa","probability_rating_aa","Probability assigned to the AA credit rating category.","VECTOR","USA","TOP3000","1","0.3503","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","probability_rating_aa_minus","probability_rating_aa_minus","Probability assigned to the AA- credit rating category.","VECTOR","USA","TOP3000","1","0.3503","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","probability_rating_aa_plus","probability_rating_aa_plus","Probability assigned to the AA+ credit rating category.","VECTOR","USA","TOP3000","1","0.3503","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","probability_rating_aaa","probability_rating_aaa","Probability assigned to the AAA credit rating category.","VECTOR","USA","TOP3000","1","0.3503","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","probability_rating_b","probability_rating_b","Probability assigned to the B credit rating category.","VECTOR","USA","TOP3000","1","0.3503","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","probability_rating_b_minus","probability_rating_b_minus","Probability assigned to the B- credit rating category.","VECTOR","USA","TOP3000","1","0.3503","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","probability_rating_b_plus","probability_rating_b_plus","Probability assigned to the B+ credit rating category.","VECTOR","USA","TOP3000","1","0.3503","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","probability_rating_bb","probability_rating_bb","Probability assigned to the BB credit rating category.","VECTOR","USA","TOP3000","1","0.3503","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","probability_rating_bb_minus","probability_rating_bb_minus","Probability assigned to the BB- credit rating category.","VECTOR","USA","TOP3000","1","0.3503","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","probability_rating_bb_plus","probability_rating_bb_plus","Probability assigned to the BB+ credit rating category.","VECTOR","USA","TOP3000","1","0.3503","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","probability_rating_bbb","probability_rating_bbb","Probability assigned to the BBB credit rating category.","VECTOR","USA","TOP3000","1","0.3503","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","probability_rating_bbb_minus","probability_rating_bbb_minus","Probability assigned to the BBB- credit rating category.","VECTOR","USA","TOP3000","1","0.3503","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","probability_rating_bbb_plus","probability_rating_bbb_plus","Probability assigned to the BBB+ credit rating category.","VECTOR","USA","TOP3000","1","0.3503","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","probability_rating_cc_or_c","probability_rating_cc_or_c","Probability assigned to the CC or C credit rating category.","VECTOR","USA","TOP3000","1","0.3503","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","probability_rating_ccc","probability_rating_ccc","Probability assigned to the CCC credit rating category.","VECTOR","USA","TOP3000","1","0.3503","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","probability_rating_ccc_minus","probability_rating_ccc_minus","Probability assigned to the CCC- credit rating category.","VECTOR","USA","TOP3000","1","0.3503","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","probability_rating_ccc_plus","probability_rating_ccc_plus","Probability assigned to the CCC+ credit rating category.","VECTOR","USA","TOP3000","1","0.3503","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","probability_rating_downgrade","probability_rating_downgrade","Probability that a credit rating will be downgraded.","VECTOR","USA","TOP3000","1","0.3503","","","2026-07-16T15:20:39","possible_direction=unknown"
"model53","Creditworthiness Risk Measure Model","Model","probability_rating_upgrade","probability_rating_upgrade","Probability that a credit rating will be upgraded.","VECTOR","USA","TOP3000","1","0.3503","","","2026-07-16T15:20:39","possible_direction=unknown"
