dataset_id,dataset_name,dataset_category,field_count,coverage,date_coverage,value_score,pyramid_multiplier,date_updated,variant_id,variant_path,variant_evidence
pv106,Microstructure Spread Data,Price Volume,23,0.9941,1.0,1.0,1.1,2025-11-01,pv106__fc23,reports/data_fields/all_scopes/variants/pv106__fc23.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv109,Bond Yield Data,Price Volume,25,0.3393,1.0,4.0,1.1,2025-10-01,pv109__fc25,reports/data_fields/all_scopes/variants/pv109__fc25.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv13,Relationship Data for Equity,Price Volume,37,0.6681,1.0,2.0,1.1,2025-11-01,pv13__fc37,reports/data_fields/all_scopes/variants/pv13__fc37.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv14,Futures Market Data,Price Volume,2,0.9487,0.9507,2.0,1.1,2025-10-01,pv14__fc2,reports/data_fields/all_scopes/variants/pv14__fc2.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv149,Holidays and Trading Hours Calendar,Price Volume,1,1.0,0.9507,2.0,1.1,2025-10-01,pv149__fc1,reports/data_fields/all_scopes/variants/pv149__fc1.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv29,Derived Industry Classification,Price Volume,30,0.7099,0.9507,1.0,1.1,2025-10-01,pv29__fc30,reports/data_fields/all_scopes/variants/pv29__fc30.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv30,Alternate Industry Classification,Price Volume,675,0.9805,0.9507,2.0,1.1,2025-11-01,pv30__fc675,reports/data_fields/all_scopes/variants/pv30__fc675.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv47,Specific Return Dataset,Price Volume,3,0.9997,0.9507,1.0,1.1,2025-11-01,pv47__fc3,reports/data_fields/all_scopes/variants/pv47__fc3.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
pv70,Relation Dataset,Price Volume,33,1.0,0.9507,6.0,1.1,2025-10-01,pv70__fc33,reports/data_fields/all_scopes/variants/pv70__fc33.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
quant_factor_lib,Multi-Domain Quantitative Factor Library,Model,32,0.8335,0.3924,6.0,1.3,2026-03-01,quant_factor_lib__fc32,reports/data_fields/all_scopes/variants/quant_factor_lib__fc32.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
risk68,Forecast Data,Risk,5,0.9786,0.9507,1.0,1.0,2025-10-01,risk68__fc5,reports/data_fields/all_scopes/variants/risk68__fc5.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
risk70,Multi-Factor Model,Risk,35,1.0,1.0,1.0,1.0,2026-03-01,risk70__fc35,reports/data_fields/all_scopes/variants/risk70__fc35.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
risk71,Daily Specific Return Profiling Dataset,Risk,4,0.7046,1.0,1.0,1.0,2025-10-01,risk71__fc4,reports/data_fields/all_scopes/variants/risk71__fc4.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
risk88,Other Multi-Factor Risk Models,Risk,1,1.0,1.0,1.0,1.0,2025-10-01,risk88__fc1,reports/data_fields/all_scopes/variants/risk88__fc1.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
sentiment21,AI Sentiment Score Data,Sentiment,105,0.9681,0.9507,2.0,1.3,2025-11-01,sentiment21__fc105,reports/data_fields/all_scopes/variants/sentiment21__fc105.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
sentiment23,Textual Sentiment Analysis Data,Sentiment,105,0.7028,0.9507,3.0,1.3,2025-11-01,sentiment23__fc105,reports/data_fields/all_scopes/variants/sentiment23__fc105.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
sentiment26,Website Popularity Ranking Dataset,Sentiment,18,0.5318,0.7202,3.0,1.3,2025-11-01,sentiment26__fc18,reports/data_fields/all_scopes/variants/sentiment26__fc18.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
shortinterest5,Daily Price Limit Data,Short Interest,3,1.0,0.9507,3.0,1.0,2025-10-01,shortinterest5__fc3,reports/data_fields/all_scopes/variants/shortinterest5__fc3.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
univ1,Universe Dataset,Price Volume,1,0.0,,7.0,1.1,2025-11-01,univ1__fc1,reports/data_fields/all_scopes/variants/univ1__fc1.csv,OFFICIAL_DATASET_FIELDCOUNT_GROUP
