source_path,category,recommended_action,bytes,modified_utc,hash_status,sha256
reports/templates/WQ_FORUM_TEMPLATES_20260716.md,RESEARCH_MATERIAL,REVIEW_FOR_CURATED_COPY,8360,2026-07-16T15:28:26+00:00,SHA256,588C73CA40A0FAD3972AF4243B603DDF77993642453E6FD7000F574962B27BE3
research_center/state/template_family_pressure_ledger.csv,RESEARCH_MATERIAL,REVIEW_FOR_CURATED_COPY,73928,2026-07-16T14:50:02+00:00,SHA256,7C804ACDBD96A39E2149AB9D84D7D779A2FCE3B5E141A8C38CF214CBD2D381A6
research_memory/learned_templates.json,RESEARCH_MATERIAL,REVIEW_FOR_CURATED_COPY,5386,2026-05-02T08:56:26+00:00,SHA256,3DA79759379C4A23DCD02BEB377D933A8CDB79F6A84F3AE497E2EB58ADEC7342
research_center/pack_v2_lite/research_package_20260717_07.zip,RESEARCH_PACK,REVIEW_FOR_COMPLETENESS,9748068,2026-07-16T16:31:42+00:00,SHA256,C25581588D1A6F1EBA5B71DF0CA6DA3F5DD167AFAD4C8D92AE526E75F0C9AD2E
reports_server/reports/material_feedback_20260507_225640_干预.json,SERVER_MIRROR,INDEX_ONLY,1180,2026-05-12T13:51:02+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_feedback_20260507_225640_干预.md,SERVER_MIRROR,INDEX_ONLY,911,2026-05-12T13:51:18+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_0d1e0d2ec1bbfa79.json,SERVER_MIRROR,INDEX_ONLY,2755,2026-05-25T04:25:00+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_0d1e0d2ec1bbfa79.md,SERVER_MIRROR,INDEX_ONLY,659,2026-05-25T04:32:14+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_0fee67369f4ed4e7.json,SERVER_MIRROR,INDEX_ONLY,4344,2026-05-25T04:34:26+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_0fee67369f4ed4e7.md,SERVER_MIRROR,INDEX_ONLY,1100,2026-05-25T04:27:28+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_26259c5fd09ac009.json,SERVER_MIRROR,INDEX_ONLY,1232,2026-05-12T13:50:50+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_26259c5fd09ac009.md,SERVER_MIRROR,INDEX_ONLY,618,2026-05-25T04:25:38+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_3d524252bbe10b23.json,SERVER_MIRROR,INDEX_ONLY,2422,2026-05-25T04:32:56+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_3d524252bbe10b23.md,SERVER_MIRROR,INDEX_ONLY,950,2026-05-25T04:21:18+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_525810ef44134ddb.json,SERVER_MIRROR,INDEX_ONLY,1232,2026-05-12T13:50:54+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_525810ef44134ddb.md,SERVER_MIRROR,INDEX_ONLY,618,2026-05-25T04:29:58+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_5555cf43b6d2c681.json,SERVER_MIRROR,INDEX_ONLY,1128,2026-05-25T04:29:42+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_5555cf43b6d2c681.md,SERVER_MIRROR,INDEX_ONLY,602,2026-05-25T04:24:20+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_658238b7035642f4.json,SERVER_MIRROR,INDEX_ONLY,2471,2026-05-25T04:24:22+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_658238b7035642f4.md,SERVER_MIRROR,INDEX_ONLY,668,2026-05-25T04:32:26+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_8313821aa200f7c3.json,SERVER_MIRROR,INDEX_ONLY,5023,2026-05-25T04:33:04+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_8313821aa200f7c3.md,SERVER_MIRROR,INDEX_ONLY,1257,2026-05-25T04:28:18+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260508_2622db.json,SERVER_MIRROR,INDEX_ONLY,19558,2026-05-25T04:21:16+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260508_2622db.md,SERVER_MIRROR,INDEX_ONLY,675,2026-05-12T13:51:12+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260508_337331.json,SERVER_MIRROR,INDEX_ONLY,19536,2026-05-25T04:30:50+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260508_337331.md,SERVER_MIRROR,INDEX_ONLY,884,2026-05-25T04:28:40+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260508_3ef5f6.json,SERVER_MIRROR,INDEX_ONLY,19478,2026-05-12T13:50:52+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260508_3ef5f6.md,SERVER_MIRROR,INDEX_ONLY,884,2026-05-25T04:29:20+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260508_669cdf.json,SERVER_MIRROR,INDEX_ONLY,19562,2026-05-25T04:21:38+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260508_669cdf.md,SERVER_MIRROR,INDEX_ONLY,675,2026-05-25T04:23:10+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260509_102b83.json,SERVER_MIRROR,INDEX_ONLY,2258,2026-05-12T13:50:52+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260509_102b83.md,SERVER_MIRROR,INDEX_ONLY,475,2026-05-25T04:33:30+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260509_12816c.json,SERVER_MIRROR,INDEX_ONLY,2013,2026-05-12T13:51:06+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260509_12816c.md,SERVER_MIRROR,INDEX_ONLY,481,2026-05-25T04:22:00+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260509_1f669c.json,SERVER_MIRROR,INDEX_ONLY,2516,2026-05-25T04:33:54+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260509_1f669c.md,SERVER_MIRROR,INDEX_ONLY,498,2026-05-25T04:22:02+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260509_40cae7.json,SERVER_MIRROR,INDEX_ONLY,3172,2026-05-12T13:51:16+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260509_40cae7.md,SERVER_MIRROR,INDEX_ONLY,487,2026-05-25T04:31:54+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260509_6c2aa8.json,SERVER_MIRROR,INDEX_ONLY,5937,2026-05-25T04:25:32+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260509_6c2aa8.md,SERVER_MIRROR,INDEX_ONLY,696,2026-05-25T04:23:02+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260509_6c80bf.json,SERVER_MIRROR,INDEX_ONLY,9195,2026-05-25T04:28:42+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260509_6c80bf.md,SERVER_MIRROR,INDEX_ONLY,749,2026-05-25T04:29:36+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260509_78eb69.json,SERVER_MIRROR,INDEX_ONLY,3087,2026-05-25T04:33:08+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260509_78eb69.md,SERVER_MIRROR,INDEX_ONLY,467,2026-05-25T04:31:36+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260509_821293.json,SERVER_MIRROR,INDEX_ONLY,6551,2026-05-25T04:21:44+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260509_821293.md,SERVER_MIRROR,INDEX_ONLY,484,2026-05-25T04:32:18+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260509_987826.json,SERVER_MIRROR,INDEX_ONLY,2006,2026-05-25T04:24:12+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260509_987826.md,SERVER_MIRROR,INDEX_ONLY,475,2026-05-25T04:28:50+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260509_98e6bf.json,SERVER_MIRROR,INDEX_ONLY,3116,2026-05-25T04:28:22+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260509_98e6bf.md,SERVER_MIRROR,INDEX_ONLY,479,2026-05-12T13:51:18+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260509_9ee431.json,SERVER_MIRROR,INDEX_ONLY,2926,2026-05-25T04:31:48+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260509_9ee431.md,SERVER_MIRROR,INDEX_ONLY,455,2026-05-25T04:22:10+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260510_4a1e52.json,SERVER_MIRROR,INDEX_ONLY,5842,2026-05-25T04:28:16+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260510_4a1e52.md,SERVER_MIRROR,INDEX_ONLY,483,2026-05-25T04:34:28+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260512_527cdf.json,SERVER_MIRROR,INDEX_ONLY,3841,2026-05-25T04:29:44+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260512_527cdf.md,SERVER_MIRROR,INDEX_ONLY,487,2026-05-25T04:30:36+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260514_2c6e57.json,SERVER_MIRROR,INDEX_ONLY,16815,2026-05-25T04:30:46+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260514_40a8b1.json,SERVER_MIRROR,INDEX_ONLY,8518,2026-05-25T04:25:24+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260514_40a8b1.md,SERVER_MIRROR,INDEX_ONLY,480,2026-05-25T04:31:04+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260514_5af931.json,SERVER_MIRROR,INDEX_ONLY,11354,2026-05-25T04:25:38+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260514_5af931.md,SERVER_MIRROR,INDEX_ONLY,411,2026-05-25T04:23:08+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260514_9e0fc0.json,SERVER_MIRROR,INDEX_ONLY,4121,2026-05-25T04:29:58+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260514_9e0fc0.md,SERVER_MIRROR,INDEX_ONLY,481,2026-05-25T04:30:22+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260514_c4642a.json,SERVER_MIRROR,INDEX_ONLY,8488,2026-05-25T04:25:38+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260514_c7ad87.json,SERVER_MIRROR,INDEX_ONLY,4121,2026-05-25T04:24:06+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260514_c7ad87.md,SERVER_MIRROR,INDEX_ONLY,481,2026-05-25T04:32:26+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260514_e88781.json,SERVER_MIRROR,INDEX_ONLY,5413,2026-05-25T04:30:06+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260514_e88781.md,SERVER_MIRROR,INDEX_ONLY,488,2026-05-25T04:27:52+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260514_fb76fc.json,SERVER_MIRROR,INDEX_ONLY,8531,2026-05-25T04:21:56+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260514_fb76fc.md,SERVER_MIRROR,INDEX_ONLY,482,2026-05-25T04:26:40+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260515_0684a7.md,SERVER_MIRROR,INDEX_ONLY,509,2026-05-25T04:32:48+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260515_07d841.json,SERVER_MIRROR,INDEX_ONLY,16071,2026-05-25T04:34:02+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260515_221273.json,SERVER_MIRROR,INDEX_ONLY,3831,2026-05-25T04:22:06+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260515_221273.md,SERVER_MIRROR,INDEX_ONLY,761,2026-05-25T04:33:06+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260515_520dfe.md,SERVER_MIRROR,INDEX_ONLY,538,2026-05-25T04:34:10+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260515_67f84f.json,SERVER_MIRROR,INDEX_ONLY,16071,2026-05-25T04:27:08+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260515_67f84f.md,SERVER_MIRROR,INDEX_ONLY,538,2026-05-25T04:32:40+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260515_9227a1.json,SERVER_MIRROR,INDEX_ONLY,16869,2026-05-25T04:21:40+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260515_9227a1.md,SERVER_MIRROR,INDEX_ONLY,535,2026-05-25T04:34:28+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260515_b200b7.json,SERVER_MIRROR,INDEX_ONLY,16069,2026-05-25T04:24:14+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260515_b200b7.md,SERVER_MIRROR,INDEX_ONLY,538,2026-05-25T04:22:40+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260515_b72235.json,SERVER_MIRROR,INDEX_ONLY,3830,2026-05-25T04:26:30+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260515_b72235.md,SERVER_MIRROR,INDEX_ONLY,760,2026-05-25T04:21:12+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260515_c22a9b.json,SERVER_MIRROR,INDEX_ONLY,3830,2026-05-25T04:22:12+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260515_c22a9b.md,SERVER_MIRROR,INDEX_ONLY,760,2026-05-25T04:33:36+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260515_e3bd56.json,SERVER_MIRROR,INDEX_ONLY,16071,2026-05-25T04:23:32+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260515_e3bd56.md,SERVER_MIRROR,INDEX_ONLY,538,2026-05-25T04:25:12+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260515_e958bd.json,SERVER_MIRROR,INDEX_ONLY,16618,2026-05-25T04:24:52+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260515_e958bd.md,SERVER_MIRROR,INDEX_ONLY,537,2026-05-25T04:29:08+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260516_03f159.json,SERVER_MIRROR,INDEX_ONLY,16883,2026-05-25T04:23:44+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260516_03f159.md,SERVER_MIRROR,INDEX_ONLY,538,2026-05-25T04:27:58+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260516_176ab0.json,SERVER_MIRROR,INDEX_ONLY,3830,2026-05-25T04:26:10+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260516_176ab0.md,SERVER_MIRROR,INDEX_ONLY,761,2026-05-25T04:22:16+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260516_36349a.json,SERVER_MIRROR,INDEX_ONLY,16885,2026-05-25T04:22:16+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260516_36349a.md,SERVER_MIRROR,INDEX_ONLY,538,2026-05-25T04:29:38+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260516_3b07e6.json,SERVER_MIRROR,INDEX_ONLY,4064,2026-05-25T04:24:32+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260516_3b07e6.md,SERVER_MIRROR,INDEX_ONLY,854,2026-05-25T04:24:56+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260516_68ffe4.json,SERVER_MIRROR,INDEX_ONLY,17936,2026-05-25T04:27:00+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260516_7ba6b9.json,SERVER_MIRROR,INDEX_ONLY,3829,2026-05-25T04:27:30+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260516_7bb983.json,SERVER_MIRROR,INDEX_ONLY,16885,2026-05-25T04:27:34+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260516_7bb983.md,SERVER_MIRROR,INDEX_ONLY,538,2026-05-25T04:29:54+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260516_8dfc78.json,SERVER_MIRROR,INDEX_ONLY,17938,2026-05-25T04:33:42+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260516_92866f.md,SERVER_MIRROR,INDEX_ONLY,597,2026-05-25T04:21:46+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260516_9b4a4b.json,SERVER_MIRROR,INDEX_ONLY,16161,2026-05-25T04:22:58+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260516_9b4a4b.md,SERVER_MIRROR,INDEX_ONLY,548,2026-05-25T04:27:04+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260516_9f1065.json,SERVER_MIRROR,INDEX_ONLY,3961,2026-05-25T04:30:08+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260516_9f1065.md,SERVER_MIRROR,INDEX_ONLY,808,2026-05-25T04:31:40+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260516_bb97be.json,SERVER_MIRROR,INDEX_ONLY,3961,2026-05-25T04:27:20+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260516_bb97be.md,SERVER_MIRROR,INDEX_ONLY,808,2026-05-25T04:22:04+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260516_c5eda8.json,SERVER_MIRROR,INDEX_ONLY,16885,2026-05-25T04:31:04+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260516_cdf334.json,SERVER_MIRROR,INDEX_ONLY,17938,2026-05-25T04:34:24+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260516_cdf334.md,SERVER_MIRROR,INDEX_ONLY,597,2026-05-25T04:32:40+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260516_cf8b1d.json,SERVER_MIRROR,INDEX_ONLY,3017,2026-05-25T04:33:58+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260516_cf8b1d.md,SERVER_MIRROR,INDEX_ONLY,606,2026-05-25T04:31:50+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260516_e5b8a0.json,SERVER_MIRROR,INDEX_ONLY,3829,2026-05-25T04:22:04+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260516_e5b8a0.md,SERVER_MIRROR,INDEX_ONLY,760,2026-05-25T04:31:24+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260516_f5a7d7.json,SERVER_MIRROR,INDEX_ONLY,17938,2026-05-25T04:29:52+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260516_f5a7d7.md,SERVER_MIRROR,INDEX_ONLY,597,2026-05-25T04:34:24+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260516_f5a830.json,SERVER_MIRROR,INDEX_ONLY,16885,2026-05-25T04:23:30+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260516_f5a830.md,SERVER_MIRROR,INDEX_ONLY,538,2026-05-25T04:22:42+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260516_ff3337.json,SERVER_MIRROR,INDEX_ONLY,17023,2026-05-25T04:31:36+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260516_ff3337.md,SERVER_MIRROR,INDEX_ONLY,536,2026-05-25T04:28:10+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260517_03f159.md,SERVER_MIRROR,INDEX_ONLY,538,2026-05-25T04:30:58+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260517_176ab0.json,SERVER_MIRROR,INDEX_ONLY,3865,2026-05-25T04:21:56+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260517_176ab0.md,SERVER_MIRROR,INDEX_ONLY,615,2026-05-25T04:32:40+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260517_36349a.json,SERVER_MIRROR,INDEX_ONLY,16885,2026-05-25T04:26:08+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260517_36349a.md,SERVER_MIRROR,INDEX_ONLY,538,2026-05-25T04:21:28+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260517_767bd4.json,SERVER_MIRROR,INDEX_ONLY,3881,2026-05-25T04:32:42+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260517_767bd4.md,SERVER_MIRROR,INDEX_ONLY,619,2026-05-25T04:22:12+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260517_7ba6b9.json,SERVER_MIRROR,INDEX_ONLY,3864,2026-05-25T04:26:50+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260517_7bb983.md,SERVER_MIRROR,INDEX_ONLY,538,2026-05-25T04:21:40+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260517_8b3953.json,SERVER_MIRROR,INDEX_ONLY,8285,2026-05-25T04:34:12+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260517_8b3953.md,SERVER_MIRROR,INDEX_ONLY,719,2026-05-25T04:24:18+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260517_9b4a4b.json,SERVER_MIRROR,INDEX_ONLY,16161,2026-05-25T04:21:26+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260517_9b4a4b.md,SERVER_MIRROR,INDEX_ONLY,548,2026-05-25T04:30:08+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260517_be29da.json,SERVER_MIRROR,INDEX_ONLY,8028,2026-05-25T04:32:00+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260517_be29da.md,SERVER_MIRROR,INDEX_ONLY,904,2026-05-25T04:27:34+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260517_c5eda8.md,SERVER_MIRROR,INDEX_ONLY,538,2026-05-25T04:30:10+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260517_cb271b.json,SERVER_MIRROR,INDEX_ONLY,8285,2026-05-25T04:28:16+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260517_cdf334.md,SERVER_MIRROR,INDEX_ONLY,597,2026-05-25T04:29:28+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260517_cfe974.json,SERVER_MIRROR,INDEX_ONLY,8405,2026-05-25T04:30:02+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260517_cfe974.md,SERVER_MIRROR,INDEX_ONLY,458,2026-05-25T04:28:28+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260517_e5b8a0.json,SERVER_MIRROR,INDEX_ONLY,3864,2026-05-25T04:22:30+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260517_e5b8a0.md,SERVER_MIRROR,INDEX_ONLY,614,2026-05-25T04:22:08+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260517_f4208a.md,SERVER_MIRROR,INDEX_ONLY,619,2026-05-25T04:21:14+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260517_f5a830.json,SERVER_MIRROR,INDEX_ONLY,16885,2026-05-25T04:22:24+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260517_fddc2b.json,SERVER_MIRROR,INDEX_ONLY,10382,2026-05-25T04:30:36+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260517_fddc2b.md,SERVER_MIRROR,INDEX_ONLY,926,2026-05-25T04:22:16+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260517_ff3337.json,SERVER_MIRROR,INDEX_ONLY,17023,2026-05-25T04:30:14+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260517_ff3337.md,SERVER_MIRROR,INDEX_ONLY,536,2026-05-25T04:29:44+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260518_03f159.json,SERVER_MIRROR,INDEX_ONLY,16883,2026-05-25T04:28:44+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260518_03f159.md,SERVER_MIRROR,INDEX_ONLY,538,2026-05-25T04:26:14+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260518_176ab0.json,SERVER_MIRROR,INDEX_ONLY,3865,2026-05-25T04:25:42+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260518_36349a.md,SERVER_MIRROR,INDEX_ONLY,538,2026-05-25T04:28:44+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260518_7ba6b9.json,SERVER_MIRROR,INDEX_ONLY,3864,2026-05-25T04:30:10+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260518_7ba6b9.md,SERVER_MIRROR,INDEX_ONLY,614,2026-05-25T04:27:40+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260518_7bb983.json,SERVER_MIRROR,INDEX_ONLY,16885,2026-05-25T04:25:36+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260518_7bb983.md,SERVER_MIRROR,INDEX_ONLY,538,2026-05-25T04:24:52+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260518_9b4a4b.json,SERVER_MIRROR,INDEX_ONLY,16161,2026-05-25T04:29:28+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260518_9b4a4b.md,SERVER_MIRROR,INDEX_ONLY,548,2026-05-25T04:28:08+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260518_c5eda8.json,SERVER_MIRROR,INDEX_ONLY,16885,2026-05-25T04:29:50+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260518_c5eda8.md,SERVER_MIRROR,INDEX_ONLY,538,2026-05-25T04:29:28+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260518_cdf334.json,SERVER_MIRROR,INDEX_ONLY,17938,2026-05-25T04:24:36+00:00,SKIPPED_INDEX_ONLY,
reports_server/reports/material_manager_M20260518_cdf334.md,SERVER_MIRROR,INDEX_ONLY,597,2026-05-25T04:33:00+00:00,SKIPPED_INDEX_ONLY,
